,column_a,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome,year,key
15098,1186,FLUOCINOLONE ACETONIDE OIL,FLUOCINOLONE ACETONIDE OIL,64386,10703212.53,46212.0,231.61110815,1325920.84,8.0722862234,33018.0,46.116540675,13194.0,2.9672154009,2015,93201
15100,1188,FLUOCINONIDE EMOLLIENT,FLUOCINONIDE/EMOLLIENT BASE,52,1184.96,34.0,34.851764706,2700.0,0.43887407409999996,17.0,11.217058824,17.0,2.5205882353,2015,93203
15101,1189,FLUOCINONIDE-E,FLUOCINONIDE/EMOLLIENT BASE,25567,2643114.88,15223.0,173.62641267,1461178.52,1.8088925096000001,10732.0,27.95381476,4491.0,2.810507682,2015,93204
15104,1192,FLUORIDEX SENSITIVITY RELIEF,SODIUM FLUORIDE/POTASSIUM NIT,39,459.37,31.0,14.818387097,3471.0,0.1323451455,,,,,2015,93207
15108,1196,FLUOXETINE DR,FLUOXETINE HCL,8744,1611245.23,1511.0,1066.3436333999998,55103.0,29.240608134000002,749.0,234.56878505,762.0,6.9785170604,2015,93211
15109,1197,FLUOXETINE HCL,FLUOXETINE HCL,6663034,99970245.19,1180356.0,84.694994722,391368126.45,0.2644420726,680327.0,31.920806259000003,500029.0,6.876887100499999,2015,93212
15110,1198,FLUPHENAZINE DECANOATE,FLUPHENAZINE DECANOATE,85496,12199167.99,15827.0,770.78208062,439342.65,27.76686486,1547.0,189.89538462,14280.0,9.698410364099999,2015,93213
15111,1199,FLUPHENAZINE HCL,FLUPHENAZINE HCL,314748,5642082.79,37989.0,148.51885519,19303835.976,0.3432679218,5371.0,51.45721281,32618.0,8.1823024097,2015,93214
15112,1200,FLURAZEPAM HCL,FLURAZEPAM HCL,53855,822255.56,13421.0,61.266340809,1939765.0,0.42802887289999997,9308.0,24.445532875,4113.0,5.1507585704,2015,93215
15114,1202,FLURBIPROFEN SODIUM,FLURBIPROFEN SODIUM,47426,390634.09,24495.0,15.947503164,150329.673,2.5985161958000003,17781.0,11.389528148,6714.0,2.5983869526,2015,93217
15116,1204,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,11066593,154793200.26,4252170.0,36.403342355,223046298.38,0.6932994962000001,2734437.0,18.188548118,1517733.0,3.4105792192,2015,93219
15117,1205,FLUVASTATIN ER,FLUVASTATIN SODIUM,4450,1641740.13,3185.0,515.46000942,287002.0,5.7203090222,2873.0,57.448360599,312.0,3.1845512820999997,2015,93220
15118,1206,FLUVASTATIN SODIUM,FLUVASTATIN SODIUM,43706,8790297.1,10200.0,861.79383333,2555395.0,3.4468174255,8448.0,153.81368608,1752.0,13.232545662,2015,93221
15119,1207,FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE,317994,9249455.41,38039.0,243.15716528,18840191.544,0.4907519924,12494.0,100.49519449,25545.0,6.9021835976,2015,93222
15120,1208,FLUVOXAMINE MALEATE ER,FLUVOXAMINE MALEATE,19814,7853779.33,3375.0,2327.0457274,1019737.0,7.7180912188,950.0,301.71841053,2425.0,7.0366969072000005,2015,93223
15124,1212,FOCALIN,DEXMETHYLPHENIDATE HCL,553,61549.88,129.0,477.13085271,51946.0,1.1472533505,53.0,199.53849057,76.0,10.536578947,2015,93227
15125,1213,FOCALIN XR,DEXMETHYLPHENIDATE HCL,5616,2055897.68,1224.0,1679.6549673,232700.0,8.8530157129,368.0,394.73714674,856.0,15.876799065,2015,93228
15126,1214,FOLBEE,CYANOCOBALAMIN/FA/PYRIDOXINE,23,727.19,,,1410.0,0.5157375887,,,,,2015,93229
15127,1215,FOLBIC,CYANOCOBALAMIN/FA/PYRIDOXINE,46,1574.36,17.0,92.609411765,2670.0,0.5896479401,,,,,2015,93230
15128,1216,FOLCAL DHA,PNV66/IRON FUMARATE/FA/DSS/DHA,14,645.96,,,450.0,1.4354666666999998,,,,,2015,93231
15130,1218,FOLIC ACID-VIT B6-VIT B12,CYANOCOBALAMIN/FA/PYRIDOXINE,15,137.21,,,450.0,0.3049111111,,,,,2015,93233
15131,1219,FOLIVANE-OB,"PNV #15/IRON FUM,PS/FOLIC ACID",130,3450.32,42.0,82.15047619,4445.0,0.7762249719,,,,,2015,93234
15133,1221,FOLTRATE,CYANOCOBALAMIN/FOLIC ACID,15,440.51,,,447.0,0.9854809843000001,,,,,2015,93236
15134,1222,FONDAPARINUX SODIUM,FONDAPARINUX SODIUM,32078,49872552.04,10119.0,4928.6048068,395721.70200000005,120.62649393,6038.0,299.45854091,4081.0,10.666552316,2015,93237
15135,1223,FORADIL,FORMOTEROL FUMARATE,101635,31013763.67,22001.0,1409.6524553,7989290.0,3.8819173756,13969.0,289.89637984,8032.0,21.258997759,2015,93238
15136,1224,FORFIVO XL,BUPROPION HCL,4777,1624794.61,1228.0,1323.1226465999998,170996.0,9.501945133200001,472.0,266.96355932,756.0,16.6725,2015,93239
15137,1225,FORTAMET,METFORMIN HCL,2678,6998912.77,574.0,12193.227822,248610.0,28.141596478,312.0,573.26461538,262.0,16.563816794,2015,93240
15139,1227,FORTAZ IN ISO-OSMOTIC DEXTROSE,"CEFTAZIDIME NA/DEXTROSE,ISO",288,39040.39,71.0,549.86464789,82129.0,0.4840953009,,,,,2015,93242
15142,1230,FORTICAL,"CALCITONIN,SALMON,SYNTHETIC",42516,3528479.92,12342.0,285.89206936,225644.7,15.637326824,8640.0,85.071574074,3702.0,7.0848568341,2015,93245
15143,1231,FOSAMAX,ALENDRONATE SODIUM,5668,964633.04,1767.0,545.91569892,40288.0,23.94343328,1122.0,158.97369875,645.0,10.587937984,2015,93246
15144,1232,FOSAMAX PLUS D,ALENDRONATE SODIUM/VITAMIN D3,9358,2206605.81,2379.0,927.53501892,59113.0,37.338273562,1531.0,216.23708034,848.0,14.279834906,2015,93247
15145,1233,FOSCARNET SODIUM,FOSCARNET SODIUM,27,9198.33,,,28750.0,0.319941913,,,,,2015,93248
15146,1234,FOSCAVIR,FOSCARNET SODIUM,43,98833.42,,,143654.31,0.687994812,,,,,2015,93249
15147,1235,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,479046,6951875.26,93775.0,74.133567155,31354240.68,0.22203847940000002,69692.0,33.941718849000004,24083.0,7.507428891699999,2015,93250
15148,1236,FOSINOPRIL-HYDROCHLOROTHIAZIDE,FOSINOPRIL/HYDROCHLOROTHIAZIDE,28414,1970555.64,5841.0,337.36614278,1938268.0,1.0178467665000002,4711.0,85.501447676,1130.0,10.701946903,2015,93251
15149,1237,FOSPHENYTOIN SODIUM,FOSPHENYTOIN SODIUM,27,3088.77,13.0,237.59769231,2833.0,1.0764137789,0.0,,13.0,0.09230769230000001,2015,93252
15151,1239,FRAGMIN,"DALTEPARIN SODIUM,PORCINE",6156,11374752.98,1752.0,6492.4389155,77843.65,163.68951455,1008.0,513.49681548,744.0,14.630040323,2015,93254
15152,1240,FREAMINE III,PARENTERAL AMINO ACID 10% NO.4,22,1810.0,,,67087.7,0.026979610299999998,,,,,2015,93255
15153,1241,FREESTYLE PRECISION,"SYRING W-NDL,DISP,INSUL,0.5 ML",47,1082.86,21.0,51.564761905,4900.0,0.2211441182,,,,,2015,93256
15154,1242,FREESTYLE PRECISION,"SYRINGE AND NEEDLE,INSULIN,1ML",18,429.06,,,1840.0,0.2334023641,,,,,2015,93257
15155,1243,FROVA,FROVATRIPTAN SUCCINATE,10085,7901131.91,2398.0,3294.8840325,136447.0,57.906233996000005,1293.0,344.99040217,1105.0,11.848099547999999,2015,93258
15156,1244,FULYZAQ,CROFELEMER,2522,1406077.33,489.0,2875.4137628000003,154209.0,9.1179978471,128.0,186.60734375,361.0,5.416925207799999,2015,93259
15159,1247,FUSILEV,LEVOLEUCOVORIN CALCIUM,131,435483.31,30.0,14516.110333,1898.0,229.44326133,17.0,1263.0664705999998,13.0,4.3846153846,2015,93262
15163,1251,GABITRIL,TIAGABINE HCL,10774,7065159.42,1231.0,5739.365897600001,840424.0,8.807160662000001,229.0,681.94375546,1002.0,16.225848303,2015,93266
15165,1253,GALANTAMINE HBR,GALANTAMINE HBR,323127,34619149.9,49104.0,705.01690086,16175382.965999998,2.2674750424,35421.0,203.49046131,13683.0,16.169882336,2015,93268
15166,1254,GALANTAMINE HYDROBROMIDE,GALANTAMINE HBR,1296,365888.67,259.0,1412.6975676,159779.0,2.2899672047,147.0,305.19993197,112.0,7.351785714299999,2015,93269
15168,1256,GAMASTAN S-D,IMMUNE GLOBUL G (IGG)/GLYCINE,834,237354.43,137.0,1732.5140875999998,6994.0,33.936864455,101.0,310.7009901,36.0,31.979444444000002,2015,93271
15169,1257,GAMMAGARD LIQUID,IMMUN GLOB G (IGG)/GLY/IGA 50+,33515,301469067.86,3337.0,90341.344879,24159966.0,12.478041892,1802.0,4946.90399,1535.0,105.88226709999998,2015,93272
15170,1258,GAMMAGARD S-D,IMMUN GLOB G/GLY/GLUC/IGA 0-50,600,4169907.82,62.0,67256.577742,5406.2,750.18644115,34.0,3668.1264706,28.0,123.85142857,2015,93273
15171,1259,GAMMAKED,IMMUN GLOB G (IGG)/GLY/IGA 50+,2897,26190848.72,320.0,81846.40225,2131190.0,12.283496695,215.0,4749.5496279,105.0,71.008571429,2015,93274
15172,1260,GAMMAPLEX,IMMUN GLOB G/SORB/GLY/IGA 0-50,1530,14492412.69,254.0,57056.742874,2146710.0,6.7509876462000005,153.0,3436.8756209,101.0,88.66633663399999,2015,93275
15173,1261,GAMUNEX-C,IMMUN GLOB G (IGG)/GLY/IGA 50+,20046,142555854.1,2000.0,71277.92705,14010689.68,10.141050835,1241.0,4031.7860516,759.0,96.782055336,2015,93276
15174,1262,GANCICLOVIR SODIUM,GANCICLOVIR SODIUM,614,357916.69,122.0,2933.7433607,62903.334,5.689947849199999,55.0,601.23872727,67.0,8.6937313433,2015,93277
15175,1263,GARAMYCIN,GENTAMICIN SULFATE,44,887.18,40.0,22.1795,273.5,4.1063288182,21.0,11.948571429000001,19.0,0.6842105262999999,2015,93278
15176,1264,GARDASIL,"HUMAN PAPILOMVIRUS VAC,QVAL/PF",500,90249.61,351.0,257.12139601,333.0,272.09579753,102.0,76.854803922,249.0,3.2420080320999998,2015,93279
15177,1265,GARDASIL 9,HPV VACCINE 9-VALENT/PF,74,14962.82,48.0,311.72541667,43.5,343.96077349999996,18.0,96.424444444,30.0,3.26,2015,93280
15178,1266,GASTROCROM,CROMOLYN SODIUM,166,355795.85,42.0,8471.3297619,219720.0,1.6193148097999999,28.0,818.06607143,14.0,8.0142857143,2015,93281
15181,1269,GAUZE BANDAGE,GAUZE BANDAGE,79,370.34,51.0,7.2615686275,2465.0,0.15023935089999998,17.0,2.2888235294,34.0,1.7258823529,2015,93284
15182,1270,GAUZE PADS,GAUZE BANDAGE,547,4350.99,366.0,11.88795082,32593.0,0.1334946154,163.0,1.8395092025,203.0,1.514137931,2015,93285
15183,1271,GAVILYTE-C,"PEG 3350/NA SULF,BICARB,CL/KCL",166228,2497763.01,156326.0,15.977911608,676382015.41,0.0036928288,120513.0,9.4201571615,35813.0,1.5085309804,2015,93286
15184,1272,GAVILYTE-G,"PEG 3350/NA SULF,BICARB,CL/KCL",269790,3748911.25,255761.0,14.657869065,1095002579.4,0.0034236552000000003,157547.0,8.179938558,98214.0,1.4394476347999998,2015,93287
15185,1273,GAVILYTE-H AND BISACODYL,BISAC/NACL/NAHCO3/KCL/PEG 3350,584,38190.32,570.0,67.000561404,12579.0,3.0360378407999997,403.0,25.155583126999996,167.0,1.1974251497,2015,93288
15186,1274,GAVILYTE-N,SODIUM CHLORIDE/NAHCO3/KCL/PEG,270825,5007114.82,261309.0,19.161662322999998,1093469586.2,0.0045791075,181765.0,9.0357198581,79544.0,1.5572667957,2015,93289
15189,1277,GELNIQUE,OXYBUTYNIN CHLORIDE,11396,4170465.35,3201.0,1302.8632771,499665.0,8.3465228703,2429.0,243.35892548,772.0,10.93242228,2015,93292
15190,1278,GEMCITABINE HCL,GEMCITABINE HCL,1785,1254189.71,502.0,2498.3858765,24363.66,150.49763163,231.0,306.95225108,271.0,5.80900369,2015,93293
15192,1280,GEMZAR,GEMCITABINE HCL,19,2045.02,,,47.0,43.51106383,,,,,2015,93295
15193,1281,GENERESS FE,NORETH-ETHINYL ESTRADIOL/IRON,527,75164.02,126.0,596.53984127,18648.0,4.0306746032,,,,,2015,93296
15195,1283,GENGRAF,"CYCLOSPORINE, MODIFIED",10895,2408330.49,1995.0,1207.1832029999998,1945948.997,1.5198223735,1454.0,224.63702889,541.0,19.757042514000002,2015,93298
15197,1285,GENTAK,GENTAMICIN SULFATE,39887,667662.42,33078.0,20.184485760999998,146147.275,4.5684219566,19626.0,9.4239141955,13452.0,1.1876397562,2015,93300
15198,1286,GENTAMICIN SULFATE,GENTAMICIN SULFATE,431621,11133412.27,285028.0,39.060766907,18848089.74,1.4448879613999999,163682.0,10.760123166,121346.0,1.3902642031999999,2015,93301
15199,1287,GENTAMICIN SULFATE,GENTAMICIN SULFATE/PF,296,24979.05,112.0,223.02723214,89333.62,0.27950890629999997,70.0,31.710142856999997,42.0,2.8288095238,2015,93302
15200,1288,GENTAMICIN SULFATE IN NS,"GENTAMICIN IN NACL, ISO-OSM",2221,50225.98,913.0,55.012026287,1085508.0,0.0486835334,111.0,29.227297297,802.0,0.7650124688,2015,93303
15201,1289,GENVOYA,ELVITEG/COBI/EMTRIC/TENOFO ALA,1232,3442667.28,1014.0,3395.1353846,39968.0,86.135590472,244.0,164.73057377,770.0,0.5141558442,2015,93304
15202,1290,GEODON,ZIPRASIDONE HCL,13255,12055046.76,1813.0,6649.226012100001,817548.0,14.719891380999998,207.0,779.5552657000001,1606.0,18.328430884,2015,93305
15203,1291,GEODON,ZIPRASIDONE MESYLATE,6992,1118075.05,2972.0,376.2029105,45301.9,24.680533266999998,407.0,123.3527027,2565.0,2.784502924,2015,93306
15204,1292,GIANVI,ETHINYL ESTRADIOL/DROSPIRENONE,4682,304667.49,909.0,335.16775578,170246.0,1.7895720897999998,85.0,158.22047059,824.0,6.89875,2015,93307
15205,1293,GIAZO,BALSALAZIDE DISODIUM,157,123349.27,41.0,3008.5187805,25792.0,4.7824623914,,,,,2015,93308
15206,1294,GILDAGIA,NORETHINDRONE-ETHINYL ESTRAD,588,17223.18,100.0,172.2318,18930.0,0.9098351823,15.0,125.84333333,85.0,3.9625882352999997,2015,93309
15207,1295,GILDESS,NORETHINDRONE AC-ETH ESTRADIOL,7668,201359.44,1602.0,125.69253433,233610.0,0.8627354219,249.0,77.526787149,1353.0,5.1379231338,2015,93310
15208,1296,GILDESS 24 FE,NORETHINDRONE-E.ESTRADIOL-IRON,65,5579.47,24.0,232.47791667,2380.0,2.3443151261,,,,,2015,93311
15209,1297,GILDESS FE,NORETHINDRONE-E.ESTRADIOL-IRON,17404,392475.61,3620.0,108.41867679999999,634140.0,0.6189291228,416.0,72.858918269,3204.0,4.7488764045,2015,93312
15210,1298,GILENYA,FINGOLIMOD HCL,57470,387672780.54,7213.0,53746.39963099999,1967671.0,197.02113846,2260.0,3351.7307478,4953.0,72.86177670100001,2015,93313
15211,1299,GILOTRIF,AFATINIB DIMALEATE,8792,58746615.18,1795.0,32727.919319999997,262960.0,223.40466232,1272.0,2543.4144890000002,523.0,82.11210325,2015,93314
15212,1300,GLASSIA,ALPHA-1-PROTEINASE INHIBITOR,1744,16606331.38,193.0,86043.167772,32284124.0,0.5143807334,98.0,5067.755,95.0,99.015263158,2015,93315
15214,1302,GLEEVEC,IMATINIB MESYLATE,125076,1232939891.3,15193.0,81151.839088,5779511.991,262.78095559999997,9987.0,4418.806198100001,5206.0,111.46780829999999,2015,93317
15220,1308,GLIPIZIDE-METFORMIN,GLIPIZIDE/METFORMIN HCL,389932,31161359.48,82272.0,378.76020371,53610211.469,0.5811508617,49603.0,57.15004273899999,32669.0,7.5538418684,2015,93323
15221,1309,GLUCAGEN,"GLUCAGON,HUMAN RECOMBINANT",64182,16141630.14,31831.0,507.10408533,73284.0,220.22809833,4129.0,103.76026399,27702.0,2.3356306404,2015,93324
15222,1310,GLUCAGON EMERGENCY KIT,"GLUCAGON,HUMAN RECOMBINANT",97514,28127625.43,58314.0,482.34772833,130212.23599999999,216.01368884,24009.0,69.352872256,34305.0,4.1025710538,2015,93325
15223,1311,GLUCOPHAGE,METFORMIN HCL,19758,3048173.01,4076.0,747.83439892,2336381.0,1.3713920281,2733.0,250.76806806,1343.0,17.659612807000002,2015,93326
15224,1312,GLUCOPHAGE XR,METFORMIN HCL,12198,1710868.54,2571.0,665.44867367,1668849.0,1.0468789379999999,1975.0,248.47847089,596.0,20.810402685,2015,93327
15225,1313,GLUCOPRO,"SYRING W-NDL,DISP,INSUL,0.3 ML",34,653.84,,,2260.0,0.28930973449999997,,,,,2015,93328
15228,1316,GLUCOVANCE,GLYBURIDE/METFORMIN HCL,2684,454383.24,557.0,815.76883303,355145.0,1.2793321274,348.0,258.63597701,209.0,15.406220095999998,2015,93331
15229,1317,GLUMETZA,METFORMIN HCL,42491,152976713.76,10994.0,13914.563740000001,4111551.0,39.096713732,7506.0,435.74025313,3488.0,16.964601491,2015,93332
15230,1318,GLYBURIDE,GLYBURIDE,825266,19765391.43,222923.0,88.66465743799999,87110071.08700001,0.22195197649999998,136666.0,51.017282426,86257.0,6.0235862597,2015,93333
15231,1319,GLYBURIDE MICRONIZED,"GLYBURIDE,MICRONIZED",50878,742546.68,13730.0,54.082059723,4439316.021000001,0.1672199289,10527.0,35.42708369,3203.0,6.341707774,2015,93334
15232,1320,GLYBURIDE-METFORMIN HCL,GLYBURIDE/METFORMIN HCL,330789,8494941.85,86339.0,98.39055177799999,45953253.95,0.1845416543,56322.0,60.891582153,30017.0,6.5965816038,2015,93335
15233,1321,GLYCOPYRROLATE,GLYCOPYRROLATE,161255,8522329.89,36834.0,231.37128441,12063351.75,0.7414989359,18707.0,55.647392955,18127.0,3.4868737243,2015,93336
15234,1322,GLYDO,LIDOCAINE HCL,189,7516.01,136.0,55.264779411999996,12442.0,0.6040837486,80.0,12.3895,56.0,1.2151785714,2015,93337
15235,1323,GLYNASE,"GLYBURIDE,MICRONIZED",241,55444.05,60.0,924.0675,24929.0,2.2923088892,48.0,188.77979167,12.0,12.2,2015,93338
15237,1325,GLYXAMBI,EMPAGLIFLOZIN/LINAGLIPTIN,5098,3346157.77,2019.0,1657.33421,205645.0,16.271754887,1258.0,224.14890302,761.0,8.8725624179,2015,93340
15238,1326,GOLYTELY,"PEG 3350/NA SULF,BICARB,CL/KCL",18464,303011.05,16730.0,18.111838016,58926786.1,0.7963038581,8154.0,11.243025509,8576.0,1.4653253265000001,2015,93341
15240,1328,GRANISETRON HCL,GRANISETRON HCL,6489,906839.53,2441.0,371.50328964,129269.0,9.108443014099999,1627.0,45.231794713999996,814.0,3.1041523342,2015,93343
15241,1329,GRANISETRON HCL,GRANISETRON HCL/PF,420,21173.71,112.0,189.05098214,1918.0,11.03947341,46.0,45.00673913,66.0,2.0428787879,2015,93344
15242,1330,GRANIX,TBO-FILGRASTIM,744,1624406.02,317.0,5124.309211399999,3127.3,519.58310549,179.0,848.51480447,138.0,13.733043477999999,2015,93345
15243,1331,GRASTEK,"GRASS POLLEN-TIMOTHY, STANDARD",385,127802.47,119.0,1073.9703361,15600.0,8.1924660256,87.0,236.44045977,32.0,10.5,2015,93346
15244,1332,GRISEOFULVIN,"GRISEOFULVIN, MICROSIZE",7495,1556642.63,4579.0,339.95252894,472202.0,5.559687514299999,2013.0,76.051371088,2566.0,2.8084333593,2015,93347
15245,1333,GRISEOFULVIN ULTRAMICROSIZE,GRISEOFULVIN ULTRAMICROSIZE,8480,2075986.01,4776.0,434.6704376,441070.14,4.7326791377,2324.0,81.678528399,2452.0,3.3268515498,2015,93348
15246,1334,GRIS-PEG,GRISEOFULVIN ULTRAMICROSIZE,421,124659.51,252.0,494.68059524,20445.0,6.113714730800001,109.0,136.1733945,143.0,3.2225874126,2015,93349
15247,1335,GUANFACINE HCL,GUANFACINE HCL,106700,1257286.36,23245.0,54.088464616,6578061.41,0.19446562539999998,11579.0,29.206789015,11666.0,3.988047317,2015,93350
15248,1336,GUANFACINE HCL ER,GUANFACINE HCL,13933,2354319.38,2812.0,837.24017781,495608.0,4.7668530881999995,465.0,139.6943871,2347.0,3.9740988496,2015,93351
15249,1337,GUANIDINE HCL,GUANIDINE HCL,34,1944.51,,,8540.0,0.2276943794,,,,,2015,93352
15250,1338,GYNAZOLE 1,BUTOCONAZOLE NITRATE,820,82496.36,623.0,132.41791332,5462.8,15.101479095,374.0,64.824331551,249.0,3.2406024095999997,2015,93353
15252,1340,HALAVEN,ERIBULIN MESYLATE,160,856896.44,44.0,19474.919091,1700.0,504.05672941,17.0,946.98823529,27.0,3.2222222222,2015,93355
15254,1342,HALDOL,HALOPERIDOL LACTATE,170,10883.41,130.0,83.718538462,615.14,17.692574048,22.0,31.783636364,108.0,3.594537037,2015,93357
15255,1343,HALDOL DECANOATE 100,HALOPERIDOL DECANOATE,1011,266411.99,347.0,767.75789625,1877.5,141.8971984,18.0,253.55111111,329.0,9.4234042553,2015,93358
15256,1344,HALDOL DECANOATE 50,HALOPERIDOL DECANOATE,337,43563.14,105.0,414.88704762,574.0,75.893972125,,,,,2015,93359
15257,1345,HALOBETASOL PROPIONATE,HALOBETASOL PROPIONATE,121937,17538157.93,63693.0,275.35455906,6514689.39,2.6925717773,45863.0,51.333967468000004,17830.0,3.973790802,2015,93360
15260,1348,HALOPERIDOL,HALOPERIDOL LACTATE,4916,158785.6,3160.0,50.248607595,24620.2,6.4494033355,502.0,20.903705179,2658.0,0.6341309254999999,2015,93363
15261,1349,HALOPERIDOL DECANOATE,HALOPERIDOL DECANOATE,218008,17042881.25,33986.0,501.46769994,423870.04299999995,39.588418415,2852.0,161.23374474,31134.0,8.53735723,2015,93364
15262,1350,HALOPERIDOL DECANOATE 100,HALOPERIDOL DECANOATE,89443,7480709.32,16688.0,448.26877517,155277.3,48.176451548,1235.0,161.31285830000002,15453.0,8.8103035009,2015,93365
15263,1351,HALOPERIDOL LACTATE,HALOPERIDOL LACTATE,67172,1559071.59,31268.0,49.861570615,3601947.153,2.6479164406,8214.0,15.859150231,23054.0,1.1632085537999999,2015,93366
15264,1352,HARVONI,LEDIPASVIR/SOFOSBUVIR,225792,7030633485.8,75723.0,92846.737263,6237573.0,1127.1424777,26023.0,5497.087695499999,49700.0,86.38977364200001,2015,93367
15265,1353,HAVRIX,HEPATITIS A VIRUS VACCINE/PF,16197,1168433.27,14740.0,79.269556988,16310.61,71.996291597,12450.0,30.956229719,2290.0,2.7772576419,2015,93368
15266,1354,HEALTHY ACCENTS UNIFINE PENTIP,"PEN NEEDLE, DIABETIC",5296,148902.93,2079.0,71.622380952,709814.0,0.2101719677,1172.0,47.522670648,907.0,5.6527122380999995,2015,93369
15267,1355,HEALTHY ACCENTS UNIFINE PENTIP,"PEN NEEDLE, DIABETIC, SAFETY",27,657.88,19.0,34.625263158,3030.0,0.2171221122,,,,,2015,93370
15268,1356,HEATHER,NORETHINDRONE,3928,92502.56,1015.0,91.135527094,150927.0,0.6128960358,197.0,54.501878173,818.0,5.0166381418,2015,93371
15271,1359,HEMENATAL OB,PNV#21/IRON PS& HEME POLYP/FA,29,4569.6,,,1806.0,2.5302325581,,,,,2015,93374
15272,1360,HEMENATAL OB + DHA,PNV COMBO #22/IRON/FA/OM3/DHA,35,3261.63,12.0,271.8025,3480.0,0.93725,,,,,2015,93375
15273,1361,HEPAGAM B,HEPATITIS B IMMUN GLOB/MALTOSE,40,154969.04,13.0,11920.695384999999,1143.0,134.46640833,,,,,2015,93376
15274,1362,HEPARIN SODIUM,"HEPARIN SODIUM,PORCINE",136245,6378685.52,28761.0,221.78246653,3286573.143,1.8987458811000002,6739.0,58.568197061999996,22022.0,2.5922745436000003,2015,93377
15275,1363,HEPARIN SODIUM,"HEPARIN SODIUM,PORCINE/PF",857,142675.6,425.0,335.70729412,79163.35,3.3616594472,257.0,54.836031128,168.0,4.8614880951999995,2015,93378
15276,1364,HEPARIN SODIUM IN 0.45% NACL,"HEPARIN SOD,PORK IN 0.45% NACL",20,462.88,,,20000.0,0.0227015556,,,,,2015,93379
15277,1365,HEPARIN SODIUM-D5W,"HEPARIN SODIUM,PORCINE/D5W",55,1930.99,17.0,113.58764706,55071.0,0.2089737158,,,,,2015,93380
15278,1366,HEPATAMINE,AMINO ACIDS 8 %,52,20043.5,,,118773.3,0.1687542571,,,,,2015,93381
15283,1371,HIBERIX,HIB CONJ-TET TOX(15MOS-4YR)/PF,14,595.04,12.0,49.586666666999996,16.5,36.063030303000005,,,,,2015,93386
15284,1372,HIPREX,METHENAMINE HIPPURATE,415,80261.23,100.0,802.6123,27667.0,2.9009733618,75.0,251.00813333,25.0,4.3564,2015,93387
15285,1373,HIZENTRA,IMMUN GLOB G(IGG)/PRO/IGA 0-50,7106,32889203.87,589.0,55839.055806,1041960.96,31.404559604,339.0,2995.6966371999997,250.0,32.64632,2015,93388
15286,1374,HOMATROPAIRE,HOMATROPINE HBR,862,22949.57,647.0,35.470741886,4565.0,5.0272880613,488.0,16.129036885,159.0,2.2050943396,2015,93389
15287,1375,HOMATROPINE,HOMATROPINE HBR,35,740.65,,,180.0,4.1147222222,,,,,2015,93390
15288,1376,HOMATROPINE HYDROBROMIDE,HOMATROPINE HBR,96,3119.32,82.0,38.040487805,500.0,6.23864,55.0,17.688727272999998,27.0,0.862962963,2015,93391
15289,1377,HORIZANT,GABAPENTIN ENACARBIL,20853,9712356.25,5658.0,1716.5705638,1119759.0,8.6734701938,3351.0,314.76274246,2307.0,14.779475509000001,2015,93392
15293,1381,HUMALOG MIX 50-50,INSULIN LISPRO PROTAMIN/LISPRO,25773,19268823.48,4830.0,3989.4044471999996,852398.0,22.605430186,3066.0,340.4698728,1764.0,30.615289116,2015,93396
15294,1382,HUMALOG MIX 50-50 KWIKPEN,INSULIN LISPRO PROTAMIN/LISPRO,34143,30787721.82,7502.0,4103.9351933,1120107.0,27.486411405,3986.0,492.44956598,3516.0,23.878358930999998,2015,93397
15295,1383,HUMALOG MIX 75-25,INSULIN LISPRO PROTAMIN/LISPRO,220721,131065150.19,41784.0,3136.7305713000005,5864087.455,22.350476726999997,22360.0,407.7902339,19424.0,31.811294275,2015,93398
15296,1384,HUMALOG MIX 75-25 KWIKPEN,INSULIN LISPRO PROTAMIN/LISPRO,300711,225534896.7,64352.0,3504.7068731,8250262.0,27.336695089000003,34451.0,508.98962294,29901.0,29.074752015,2015,93399
15297,1385,HUMAPEN LUXURA HD,INSULIN ADMIN. SUPPLIES,175,9156.81,150.0,61.0454,193.0,47.444611398999996,105.0,26.22647619,45.0,2.1731111111000003,2015,93400
15300,1388,HUMULIN 70/30 KWIKPEN,INSULIN NPH HUM/REG INSULIN HM,119266,74734723.98,26054.0,2868.4549005999997,3139084.0,23.807812719,12328.0,444.66807511,13726.0,27.351908786,2015,93403
15301,1389,HUMULIN 70-30,INSULIN NPH HUM/REG INSULIN HM,575171,174276929.36,108967.0,1599.35512,16312464.642,10.690694882999999,61260.0,248.75511704,47707.0,28.574639571,2015,93404
15302,1390,HUMULIN N,INSULIN NPH HUMAN ISOPHANE,622985,134336600.12,144751.0,928.05300219,18579988.5,7.2405981335,104090.0,144.98078692,40661.0,21.094241657,2015,93405
15303,1391,HUMULIN N KWIKPEN,INSULIN NPH HUMAN ISOPHANE,88293,45644229.4,23668.0,1928.5207622,2117078.0,21.560013094000002,15027.0,307.83078525,8641.0,20.436449485,2015,93406
